RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
100 1716569605652 1716569605654 1716569605664 1716569605671 1716569605672 1716569605676
101 1716569606066 1716569606073 1716569606087 1716569606111 1716569606116 1716569606123
102 1716569606491 1716569606493 1716569606502 1716569606509 1716569606511 1716569606515
103 1716569606904 1716569606909 1716569606927 1716569606941 1716569606943 1716569606949
104 1716569607330 1716569607335 1716569607349 1716569607367 1716569607369 1716569607378
105 1716569607752 1716569607755 1716569607766 1716569607775 1716569607776 1716569607780
106 1716569608168 1716569608171 1716569608182 1716569608190 1716569608191 1716569608195
107 1716569608584 1716569608591 1716569608604 1716569608622 1716569608625 1716569608633
108 1716569609008 1716569609014 1716569609020 1716569609038 1716569609040 1716569609047
109 1716569609423 1716569609425 1716569609432 1716569609438 1716569609439 1716569609444
110 1716569609834 1716569609838 1716569609852 1716569609864 1716569609866 1716569609872
111 1716569610254 1716569610263 1716569610276 1716569610298 1716569610301 1716569610310
112 1716569610680 1716569610683 1716569610685 1716569610695 1716569610696 1716569610699
113 1716569611087 1716569611093 1716569611105 1716569611122 1716569611126 1716569611132
114 1716569611508 1716569611515 1716569611528 1716569611547 1716569611551 1716569611559
115 1716569611932 1716569611939 1716569611951 1716569611969 1716569611971 1716569611978
116 1716569612355 1716569612364 1716569612378 1716569612400 1716569612404 1716569612413
117 1716569612783 1716569612788 1716569612803 1716569612820 1716569612822 1716569612831
118 1716569613206 1716569613212 1716569613225 1716569613247 1716569613247 1716569613263
119 1716569613629 1716569613635 1716569613648 1716569613669 1716569613673 1716569613679
120 1716569614051 1716569614054 1716569614064 1716569614072 1716569614073 1716569614077
121 1716569614466 1716569614471 1716569614484 1716569614499 1716569614501 1716569614508
122 1716569614888 1716569614893 1716569614907 1716569614926 1716569614927 1716569614932
123 1716569615311 1716569615316 1716569615329 1716569615347 1716569615350 1716569615359
124 1716569615732 1716569615735 1716569615745 1716569615752 1716569615753 1716569615759
125 1716569616147 1716569616149 1716569616160 1716569616167 1716569616168 1716569616171
126 1716569616561 1716569616567 1716569616581 1716569616600 1716569616604 1716569616612
127 1716569616984 1716569616990 1716569617003 1716569617022 1716569617024 1716569617030
128 1716569617406 1716569617413 1716569617426 1716569617445 1716569617448 1716569617454
129 1716569617830 1716569617836 1716569617848 1716569617860 1716569617861 1716569617865
130 1716569618251 1716569618254 1716569618265 1716569618272 1716569618273 1716569618277
