RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
287 1716575231868 1716575231876 1716575231889 1716575231910 1716575231912 1716575231914
288 1716575232315 1716575232322 1716575232335 1716575232355 1716575232359 1716575232362
289 1716575232761 1716575232765 1716575232777 1716575232795 1716575232799 1716575232802
290 1716575233202 1716575233208 1716575233221 1716575233244 1716575233248 1716575233251
291 1716575233651 1716575233658 1716575233671 1716575233690 1716575233693 1716575233696
292 1716575234097 1716575234105 1716575234118 1716575234132 1716575234133 1716575234135
293 1716575234535 1716575234543 1716575234556 1716575234575 1716575234578 1716575234581
294 1716575234982 1716575234989 1716575235002 1716575235021 1716575235025 1716575235028
295 1716575235427 1716575235435 1716575235448 1716575235467 1716575235470 1716575235473
296 1716575235874 1716575235881 1716575235886 1716575235906 1716575235910 1716575235914
297 1716575236314 1716575236321 1716575236334 1716575236357 1716575236359 1716575236363
298 1716575236764 1716575236771 1716575236783 1716575236801 1716575236802 1716575236804
299 1716575237205 1716575237211 1716575237223 1716575237242 1716575237245 1716575237248
300 1716575237649 1716575237657 1716575237670 1716575237690 1716575237693 1716575237696
301 1716575238097 1716575238104 1716575238116 1716575238128 1716575238129 1716575238131
302 1716575238532 1716575238536 1716575238547 1716575238566 1716575238568 1716575238572
303 1716575238972 1716575238980 1716575238992 1716575239014 1716575239016 1716575239019
304 1716575239420 1716575239427 1716575239439 1716575239457 1716575239460 1716575239463
305 1716575239865 1716575239872 1716575239884 1716575239903 1716575239906 1716575239910
306 1716575240310 1716575240316 1716575240328 1716575240347 1716575240350 1716575240360
307 1716575240754 1716575240760 1716575240771 1716575240780 1716575240781 1716575240783
308 1716575241183 1716575241190 1716575241204 1716575241222 1716575241224 1716575241227
309 1716575241628 1716575241635 1716575241647 1716575241666 1716575241669 1716575241672
310 1716575242073 1716575242081 1716575242094 1716575242113 1716575242116 1716575242121
311 1716575242521 1716575242529 1716575242542 1716575242561 1716575242564 1716575242567
312 1716575242968 1716575242973 1716575242983 1716575242993 1716575242996 1716575242999
313 1716575243399 1716575243406 1716575243419 1716575243440 1716575243443 1716575243447
314 1716575243847 1716575243848 1716575243854 1716575243865 1716575243866 1716575243867
315 1716575244268 1716575244273 1716575244285 1716575244304 1716575244307 1716575244311
316 1716575244715 1716575244722 1716575244736 1716575244757 1716575244761 1716575244764
317 1716575245165 1716575245173 1716575245186 1716575245206 1716575245208 1716575245211
318 1716575245612 1716575245618 1716575245629 1716575245638 1716575245640 1716575245642
319 1716575246042 1716575246051 1716575246064 1716575246080 1716575246081 1716575246083
320 1716575246484 1716575246492 1716575246506 1716575246525 1716575246528 1716575246531
321 1716575246931 1716575246937 1716575246948 1716575246966 1716575246969 1716575246973
322 1716575247374 1716575247381 1716575247394 1716575247413 1716575247417 1716575247420
323 1716575247821 1716575247827 1716575247838 1716575247856 1716575247859 1716575247862
324 1716575248263 1716575248270 1716575248283 1716575248302 1716575248306 1716575248309
325 1716575248709 1716575248715 1716575248726 1716575248735 1716575248738 1716575248740
326 1716575249142 1716575249148 1716575249160 1716575249179 1716575249182 1716575249185
327 1716575249586 1716575249593 1716575249606 1716575249626 1716575249629 1716575249633
328 1716575250034 1716575250040 1716575250051 1716575250070 1716575250073 1716575250076
329 1716575250476 1716575250483 1716575250496 1716575250516 1716575250518 1716575250522
330 1716575250923 1716575250930 1716575250935 1716575250954 1716575250957 1716575250961
331 1716575251363 1716575251369 1716575251379 1716575251397 1716575251400 1716575251403
332 1716575251805 1716575251812 1716575251825 1716575251844 1716575251846 1716575251849
333 1716575252251 1716575252258 1716575252271 1716575252279 1716575252280 1716575252281
334 1716575252682 1716575252685 1716575252696 1716575252713 1716575252716 1716575252721
335 1716575253122 1716575253129 1716575253142 1716575253162 1716575253165 1716575253166
336 1716575253567 1716575253574 1716575253588 1716575253608 1716575253610 1716575253614
337 1716575254015 1716575254020 1716575254031 1716575254040 1716575254041 1716575254043
338 1716575254444 1716575254451 1716575254465 1716575254479 1716575254480 1716575254481
339 1716575254881 1716575254884 1716575254894 1716575254901 1716575254901 1716575254902
340 1716575255303 1716575255309 1716575255322 1716575255340 1716575255342 1716575255346
341 1716575255747 1716575255754 1716575255767 1716575255790 1716575255792 1716575255796
342 1716575256198 1716575256205 1716575256219 1716575256240 1716575256244 1716575256247
343 1716575256646 1716575256654 1716575256667 1716575256685 1716575256688 1716575256692
344 1716575257092 1716575257094 1716575257096 1716575257102 1716575257103 1716575257104
345 1716575257505 1716575257512 1716575257524 1716575257543 1716575257545 1716575257549
346 1716575257949 1716575257954 1716575257966 1716575257985 1716575257988 1716575257991
347 1716575258392 1716575258400 1716575258412 1716575258431 1716575258433 1716575258436
348 1716575258837 1716575258841 1716575258852 1716575258862 1716575258864 1716575258867
349 1716575259268 1716575259274 1716575259287 1716575259307 1716575259310 1716575259313
350 1716575259714 1716575259720 1716575259733 1716575259750 1716575259753 1716575259756
351 1716575260157 1716575260165 1716575260177 1716575260195 1716575260198 1716575260201
352 1716575260602 1716575260610 1716575260622 1716575260629 1716575260631 1716575260632
353 1716575261034 1716575261036 1716575261046 1716575261065 1716575261067 1716575261070
354 1716575261472 1716575261478 1716575261491 1716575261515 1716575261518 1716575261521
355 1716575261922 1716575261925 1716575261935 1716575261948 1716575261951 1716575261955
356 1716575262355 1716575262362 1716575262375 1716575262394 1716575262396 1716575262400
357 1716575262800 1716575262806 1716575262817 1716575262837 1716575262839 1716575262843
358 1716575263243 1716575263249 1716575263259 1716575263269 1716575263272 1716575263275
359 1716575263676 1716575263679 1716575263690 1716575263706 1716575263710 1716575263713
360 1716575264113 1716575264121 1716575264134 1716575264153 1716575264156 1716575264159
361 1716575264561 1716575264568 1716575264580 1716575264600 1716575264603 1716575264606
362 1716575265006 1716575265013 1716575265023 1716575265037 1716575265039 1716575265043
363 1716575265444 1716575265450 1716575265463 1716575265482 1716575265485 1716575265488
364 1716575265889 1716575265896 1716575265909 1716575265928 1716575265930 1716575265933
365 1716575266335 1716575266342 1716575266355 1716575266372 1716575266375 1716575266378
366 1716575266779 1716575266786 1716575266799 1716575266818 1716575266820 1716575266824
367 1716575267228 1716575267234 1716575267244 1716575267262 1716575267264 1716575267267
368 1716575267669 1716575267675 1716575267685 1716575267702 1716575267705 1716575267708
369 1716575268109 1716575268115 1716575268128 1716575268145 1716575268147 1716575268150
370 1716575268552 1716575268559 1716575268572 1716575268594 1716575268596 1716575268599
371 1716575269001 1716575269007 1716575269018 1716575269029 1716575269031 1716575269032
372 1716575269433 1716575269441 1716575269454 1716575269471 1716575269472 1716575269473
373 1716575269874 1716575269882 1716575269894 1716575269913 1716575269915 1716575269919
374 1716575270320 1716575270327 1716575270339 1716575270357 1716575270359 1716575270363
375 1716575270764 1716575270771 1716575270784 1716575270804 1716575270807 1716575270810
376 1716575271211 1716575271218 1716575271231 1716575271249 1716575271252 1716575271255
377 1716575271656 1716575271659 1716575271670 1716575271687 1716575271691 1716575271695
378 1716575272094 1716575272102 1716575272115 1716575272135 1716575272139 1716575272142
379 1716575272543 1716575272550 1716575272563 1716575272586 1716575272590 1716575272593
380 1716575272992 1716575272996 1716575273007 1716575273023 1716575273026 1716575273031
381 1716575273430 1716575273436 1716575273446 1716575273455 1716575273457 1716575273459
382 1716575273860 1716575273868 1716575273880 1716575273898 1716575273901 1716575273903
383 1716575274303 1716575274308 1716575274319 1716575274328 1716575274331 1716575274333
384 1716575274731 1716575274739 1716575274752 1716575274761 1716575274762 1716575274764
385 1716575275163 1716575275171 1716575275183 1716575275202 1716575275204 1716575275207
386 1716575275608 1716575275614 1716575275626 1716575275644 1716575275647 1716575275650
387 1716575276052 1716575276060 1716575276072 1716575276079 1716575276080 1716575276081
388 1716575276482 1716575276489 1716575276501 1716575276519 1716575276522 1716575276525
389 1716575276927 1716575276930 1716575276941 1716575276958 1716575276961 1716575276964
390 1716575277365 1716575277375 1716575277387 1716575277404 1716575277407 1716575277411
391 1716575277813 1716575277820 1716575277832 1716575277838 1716575277839 1716575277841
392 1716575278242 1716575278247 1716575278258 1716575278278 1716575278282 1716575278285
393 1716575278685 1716575278692 1716575278704 1716575278722 1716575278724 1716575278727
394 1716575279128 1716575279135 1716575279147 1716575279165 1716575279167 1716575279171
395 1716575279572 1716575279579 1716575279591 1716575279608 1716575279612 1716575279615
396 1716575280015 1716575280018 1716575280029 1716575280045 1716575280047 1716575280050
397 1716575280452 1716575280460 1716575280472 1716575280492 1716575280494 1716575280498
398 1716575280898 1716575280905 1716575280917 1716575280927 1716575280928 1716575280929
399 1716575281330 1716575281336 1716575281349 1716575281367 1716575281370 1716575281373
400 1716575281774 1716575281781 1716575281794 1716575281812 1716575281814 1716575281817
401 1716575282218 1716575282222 1716575282233 1716575282250 1716575282253 1716575282257
402 1716575282659 1716575282666 1716575282680 1716575282699 1716575282700 1716575282703
403 1716575283106 1716575283113 1716575283126 1716575283145 1716575283148 1716575283151
404 1716575283552 1716575283559 1716575283572 1716575283591 1716575283593 1716575283596
405 1716575283998 1716575284005 1716575284018 1716575284040 1716575284042 1716575284045
406 1716575284446 1716575284451 1716575284461 1716575284473 1716575284476 1716575284480
407 1716575284881 1716575284888 1716575284901 1716575284921 1716575284924 1716575284927
408 1716575285328 1716575285335 1716575285348 1716575285362 1716575285363 1716575285364
409 1716575285766 1716575285768 1716575285779 1716575285787 1716575285788 1716575285789
410 1716575286190 1716575286197 1716575286210 1716575286228 1716575286230 1716575286233
411 1716575286635 1716575286642 1716575286654 1716575286673 1716575286675 1716575286679
412 1716575287080 1716575287082 1716575287084 1716575287090 1716575287091 1716575287091
413 1716575287493 1716575287499 1716575287510 1716575287523 1716575287530 1716575287532
414 1716575287928 1716575287936 1716575287942 1716575287961 1716575287964 1716575287966
415 1716575288369 1716575288376 1716575288390 1716575288407 1716575288409 1716575288412
416 1716575288814 1716575288821 1716575288834 1716575288854 1716575288857 1716575288860
417 1716575289262 1716575289264 1716575289274 1716575289280 1716575289281 1716575289283
418 1716575289685 1716575289689 1716575289700 1716575289711 1716575289714 1716575289717
419 1716575290117 1716575290126 1716575290139 1716575290155 1716575290157 1716575290158
420 1716575290559 1716575290567 1716575290579 1716575290599 1716575290602 1716575290605
421 1716575291006 1716575291013 1716575291018 1716575291035 1716575291038 1716575291042
422 1716575291442 1716575291450 1716575291462 1716575291483 1716575291485 1716575291489
423 1716575291890 1716575291895 1716575291906 1716575291926 1716575291929 1716575291932
424 1716575292334 1716575292338 1716575292350 1716575292366 1716575292369 1716575292373
425 1716575292775 1716575292781 1716575292794 1716575292812 1716575292815 1716575292818
426 1716575293219 1716575293224 1716575293237 1716575293254 1716575293258 1716575293262
427 1716575293661 1716575293668 1716575293681 1716575293699 1716575293702 1716575293705
428 1716575294107 1716575294112 1716575294125 1716575294142 1716575294145 1716575294148
429 1716575294550 1716575294557 1716575294570 1716575294588 1716575294590 1716575294593
430 1716575294994 1716575295002 1716575295015 1716575295037 1716575295039 1716575295042
431 1716575295443 1716575295450 1716575295463 1716575295482 1716575295484 1716575295487
432 1716575295889 1716575295897 1716575295910 1716575295928 1716575295929 1716575295933
433 1716575296334 1716575296341 1716575296354 1716575296368 1716575296369 1716575296370
434 1716575296771 1716575296778 1716575296790 1716575296809 1716575296811 1716575296814
435 1716575297216 1716575297222 1716575297235 1716575297254 1716575297257 1716575297260
436 1716575297661 1716575297668 1716575297680 1716575297697 1716575297699 1716575297702
437 1716575298104 1716575298112 1716575298125 1716575298145 1716575298147 1716575298150
438 1716575298551 1716575298555 1716575298566 1716575298580 1716575298581 1716575298582
439 1716575298983 1716575298990 1716575299002 1716575299019 1716575299022 1716575299025
440 1716575299426 1716575299433 1716575299445 1716575299462 1716575299465 1716575299468
441 1716575299869 1716575299876 1716575299889 1716575299908 1716575299911 1716575299914
442 1716575300316 1716575300323 1716575300336 1716575300357 1716575300360 1716575300363
443 1716575300765 1716575300770 1716575300780 1716575300791 1716575300793 1716575300795
444 1716575301196 1716575301199 1716575301209 1716575301223 1716575301225 1716575301228
445 1716575301629 1716575301635 1716575301646 1716575301662 1716575301665 1716575301668
446 1716575302069 1716575302076 1716575302088 1716575302106 1716575302108 1716575302111
447 1716575302512 1716575302517 1716575302529 1716575302549 1716575302551 1716575302553
448 1716575302954 1716575302962 1716575302975 1716575302993 1716575302995 1716575302997
449 1716575303398 1716575303402 1716575303413 1716575303431 1716575303434 1716575303437
450 1716575303838 1716575303846 1716575303859 1716575303878 1716575303880 1716575303883
451 1716575304286 1716575304291 1716575304301 1716575304309 1716575304310 1716575304311
452 1716575304713 1716575304719 1716575304731 1716575304748 1716575304751 1716575304754
453 1716575305155 1716575305162 1716575305175 1716575305193 1716575305196 1716575305199
454 1716575305599 1716575305603 1716575305613 1716575305623 1716575305624 1716575305626
455 1716575306027 1716575306033 1716575306046 1716575306064 1716575306066 1716575306069
456 1716575306471 1716575306478 1716575306491 1716575306512 1716575306514 1716575306518
457 1716575306919 1716575306923 1716575306934 1716575306948 1716575306951 1716575306954
458 1716575307357 1716575307362 1716575307374 1716575307393 1716575307396 1716575307400
459 1716575307800 1716575307807 1716575307820 1716575307839 1716575307841 1716575307845
460 1716575308245 1716575308253 1716575308266 1716575308286 1716575308289 1716575308292
461 1716575308693 1716575308700 1716575308712 1716575308729 1716575308732 1716575308735
462 1716575309136 1716575309142 1716575309152 1716575309161 1716575309163 1716575309166
463 1716575309567 1716575309569 1716575309579 1716575309589 1716575309590 1716575309591
464 1716575309991 1716575309999 1716575310010 1716575310016 1716575310017 1716575310018
