RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
189 1715950003384 1715950003390 1715950003397 1715950003417 1715950003420 1715950003433
190 1715950003651 1715950003658 1715950003665 1715950003684 1715950003691 1715950003702
191 1715950003920 1715950003926 1715950003934 1715950003957 1715950003965 1715950003972
192 1715950004188 1715950004192 1715950004197 1715950004212 1715950004213 1715950004230
193 1715950004449 1715950004457 1715950004464 1715950004485 1715950004487 1715950004500
194 1715950004718 1715950004725 1715950004733 1715950004754 1715950004762 1715950004774
195 1715950004986 1715950004992 1715950004999 1715950005025 1715950005034 1715950005044
196 1715950005252 1715950005253 1715950005256 1715950005266 1715950005266 1715950005272
197 1715950005507 1715950005515 1715950005522 1715950005547 1715950005551 1715950005559
198 1715950005775 1715950005781 1715950005789 1715950005807 1715950005819 1715950005828
199 1715950006042 1715950006047 1715950006055 1715950006073 1715950006076 1715950006091
200 1715950006309 1715950006315 1715950006322 1715950006349 1715950006352 1715950006374
201 1715950006575 1715950006577 1715950006580 1715950006589 1715950006590 1715950006595
202 1715950006831 1715950006836 1715950006843 1715950006867 1715950006870 1715950006878
203 1715950007096 1715950007102 1715950007106 1715950007120 1715950007121 1715950007134
204 1715950007358 1715950007364 1715950007378 1715950007404 1715950007408 1715950007415
205 1715950007632 1715950007634 1715950007636 1715950007650 1715950007652 1715950007657
206 1715950007887 1715950007890 1715950007893 1715950007904 1715950007905 1715950007917
207 1715950008144 1715950008150 1715950008157 1715950008183 1715950008185 1715950008203
208 1715950008411 1715950008418 1715950008425 1715950008451 1715950008459 1715950008473
209 1715950008679 1715950008685 1715950008693 1715950008713 1715950008717 1715950008733
210 1715950008947 1715950008952 1715950008959 1715950008979 1715950008992 1715950009004
211 1715950009213 1715950009218 1715950009225 1715950009248 1715950009251 1715950009263
212 1715950009478 1715950009484 1715950009491 1715950009512 1715950009522 1715950009533
213 1715950009744 1715950009750 1715950009757 1715950009785 1715950009795 1715950009802
214 1715950010010 1715950010016 1715950010023 1715950010049 1715950010051 1715950010069
215 1715950010276 1715950010281 1715950010288 1715950010313 1715950010324 1715950010330
216 1715950010541 1715950010544 1715950010546 1715950010556 1715950010557 1715950010564
217 1715950010797 1715950010799 1715950010802 1715950010813 1715950010814 1715950010820
218 1715950011053 1715950011058 1715950011065 1715950011092 1715950011103 1715950011113
219 1715950011319 1715950011325 1715950011333 1715950011355 1715950011357 1715950011366
220 1715950011586 1715950011593 1715950011600 1715950011621 1715950011632 1715950011653
221 1715950011854 1715950011860 1715950011867 1715950011889 1715950011891 1715950011905
222 1715950012120 1715950012122 1715950012125 1715950012140 1715950012144 1715950012152
223 1715950012378 1715950012383 1715950012390 1715950012416 1715950012419 1715950012437
224 1715950012643 1715950012646 1715950012648 1715950012661 1715950012666 1715950012676
225 1715950012900 1715950012901 1715950012904 1715950012911 1715950012912 1715950012919
226 1715950013155 1715950013161 1715950013168 1715950013194 1715950013203 1715950013214
227 1715950013421 1715950013428 1715950013436 1715950013463 1715950013466 1715950013479
228 1715950013689 1715950013695 1715950013702 1715950013729 1715950013741 1715950013750
229 1715950013956 1715950013963 1715950013969 1715950013988 1715950013993 1715950014009
230 1715950014224 1715950014229 1715950014236 1715950014263 1715950014265 1715950014277
231 1715950014489 1715950014496 1715950014503 1715950014523 1715950014526 1715950014543
232 1715950014756 1715950014763 1715950014770 1715950014792 1715950014800 1715950014807
233 1715950015023 1715950015030 1715950015037 1715950015065 1715950015072 1715950015088
234 1715950015290 1715950015297 1715950015304 1715950015331 1715950015333 1715950015350
235 1715950015557 1715950015563 1715950015570 1715950015597 1715950015607 1715950015622
236 1715950015823 1715950015825 1715950015828 1715950015843 1715950015844 1715950015850
237 1715950016079 1715950016085 1715950016091 1715950016116 1715950016119 1715950016129
238 1715950016345 1715950016351 1715950016359 1715950016392 1715950016394 1715950016407
239 1715950016613 1715950016619 1715950016627 1715950016647 1715950016650 1715950016667
240 1715950016881 1715950016887 1715950016895 1715950016918 1715950016925 1715950016935
241 1715950017148 1715950017154 1715950017160 1715950017175 1715950017177 1715950017190
242 1715950017412 1715950017418 1715950017427 1715950017452 1715950017455 1715950017473
243 1715950017680 1715950017686 1715950017694 1715950017718 1715950017729 1715950017737
244 1715950017948 1715950017953 1715950017960 1715950017985 1715950017989 1715950018005
245 1715950018214 1715950018220 1715950018228 1715950018251 1715950018261 1715950018271
246 1715950018481 1715950018489 1715950018496 1715950018522 1715950018524 1715950018535
247 1715950018750 1715950018757 1715950018765 1715950018793 1715950018799 1715950018810
248 1715950019022 1715950019027 1715950019034 1715950019060 1715950019066 1715950019075
249 1715950019287 1715950019293 1715950019299 1715950019327 1715950019339 1715950019347
250 1715950019553 1715950019562 1715950019571 1715950019593 1715950019595 1715950019615
251 1715950019825 1715950019831 1715950019839 1715950019865 1715950019872 1715950019880
252 1715950020093 1715950020099 1715950020107 1715950020133 1715950020139 1715950020152
253 1715950020360 1715950020367 1715950020374 1715950020404 1715950020413 1715950020420
254 1715950020628 1715950020635 1715950020642 1715950020664 1715950020667 1715950020682
255 1715950020896 1715950020903 1715950020910 1715950020938 1715950020942 1715950020950
256 1715950021164 1715950021171 1715950021178 1715950021205 1715950021211 1715950021219
257 1715950021432 1715950021438 1715950021445 1715950021476 1715950021485 1715950021494
258 1715950021699 1715950021705 1715950021713 1715950021736 1715950021739 1715950021756
259 1715950021967 1715950021973 1715950021980 1715950022007 1715950022015 1715950022027
260 1715950022235 1715950022241 1715950022249 1715950022269 1715950022272 1715950022290
261 1715950022502 1715950022509 1715950022516 1715950022538 1715950022547 1715950022562
262 1715950022770 1715950022776 1715950022783 1715950022809 1715950022821 1715950022829
263 1715950023037 1715950023044 1715950023051 1715950023074 1715950023076 1715950023093
264 1715950023305 1715950023309 1715950023313 1715950023323 1715950023326 1715950023338
265 1715950023565 1715950023571 1715950023580 1715950023598 1715950023600 1715950023607
266 1715950023834 1715950023840 1715950023846 1715950023875 1715950023877 1715950023895
267 1715950024100 1715950024101 1715950024104 1715950024127 1715950024130 1715950024141
268 1715950024355 1715950024361 1715950024367 1715950024393 1715950024404 1715950024411
269 1715950024620 1715950024627 1715950024634 1715950024652 1715950024654 1715950024670
270 1715950024888 1715950024894 1715950024903 1715950024930 1715950024933 1715950024944
271 1715950025157 1715950025163 1715950025171 1715950025198 1715950025207 1715950025217
272 1715950025425 1715950025431 1715950025438 1715950025461 1715950025464 1715950025483
273 1715950025692 1715950025698 1715950025706 1715950025730 1715950025738 1715950025750
274 1715950025959 1715950025965 1715950025972 1715950025998 1715950026000 1715950026015
275 1715950026225 1715950026231 1715950026237 1715950026254 1715950026255 1715950026269
276 1715950026491 1715950026496 1715950026503 1715950026529 1715950026531 1715950026537
277 1715950026756 1715950026762 1715950026768 1715950026786 1715950026788 1715950026805
278 1715950027021 1715950027027 1715950027033 1715950027058 1715950027061 1715950027069
279 1715950027286 1715950027292 1715950027298 1715950027321 1715950027332 1715950027342
280 1715950027551 1715950027557 1715950027563 1715950027585 1715950027587 1715950027600
281 1715950027816 1715950027819 1715950027822 1715950027831 1715950027832 1715950027844
282 1715950028074 1715950028079 1715950028086 1715950028111 1715950028120 1715950028133
283 1715950028340 1715950028345 1715950028352 1715950028372 1715950028375 1715950028383
284 1715950028605 1715950028612 1715950028620 1715950028638 1715950028650 1715950028659
285 1715950028873 1715950028879 1715950028886 1715950028913 1715950028922 1715950028933
286 1715950029139 1715950029145 1715950029152 1715950029178 1715950029180 1715950029192
287 1715950029405 1715950029411 1715950029418 1715950029447 1715950029455 1715950029466
288 1715950029671 1715950029677 1715950029685 1715950029702 1715950029706 1715950029719
289 1715950029939 1715950029945 1715950029952 1715950029971 1715950029981 1715950029994
290 1715950030205 1715950030212 1715950030219 1715950030240 1715950030242 1715950030260
291 1715950030473 1715950030480 1715950030487 1715950030507 1715950030509 1715950030527
292 1715950030741 1715950030747 1715950030755 1715950030784 1715950030786 1715950030801
293 1715950031009 1715950031015 1715950031023 1715950031051 1715950031059 1715950031072
294 1715950031276 1715950031284 1715950031292 1715950031317 1715950031319 1715950031338
295 1715950031545 1715950031551 1715950031559 1715950031589 1715950031593 1715950031605
296 1715950031813 1715950031818 1715950031824 1715950031845 1715950031847 1715950031857
297 1715950032077 1715950032083 1715950032091 1715950032112 1715950032121 1715950032132
298 1715950032345 1715950032351 1715950032359 1715950032383 1715950032392 1715950032403
299 1715950032613 1715950032619 1715950032627 1715950032652 1715950032659 1715950032674
300 1715950032881 1715950032887 1715950032895 1715950032917 1715950032919 1715950032931
301 1715950033148 1715950033155 1715950033162 1715950033179 1715950033180 1715950033190
302 1715950033415 1715950033419 1715950033425 1715950033440 1715950033443 1715950033453
303 1715950033678 1715950033683 1715950033690 1715950033717 1715950033719 1715950033734
304 1715950033944 1715950033950 1715950033958 1715950033984 1715950033992 1715950034005
305 1715950034211 1715950034213 1715950034216 1715950034234 1715950034235 1715950034248
306 1715950034467 1715950034474 1715950034481 1715950034498 1715950034504 1715950034518
307 1715950034735 1715950034740 1715950034747 1715950034775 1715950034777 1715950034789
308 1715950035000 1715950035006 1715950035014 1715950035039 1715950035051 1715950035058
309 1715950035267 1715950035272 1715950035279 1715950035295 1715950035298 1715950035315
310 1715950035533 1715950035538 1715950035545 1715950035568 1715950035573 1715950035589
311 1715950035798 1715950035804 1715950035813 1715950035838 1715950035846 1715950035864
312 1715950036066 1715950036072 1715950036078 1715950036101 1715950036103 1715950036122
313 1715950036332 1715950036337 1715950036344 1715950036368 1715950036377 1715950036391
314 1715950036597 1715950036603 1715950036610 1715950036635 1715950036638 1715950036652
315 1715950036864 1715950036866 1715950036869 1715950036885 1715950036886 1715950036891
316 1715950037121 1715950037127 1715950037136 1715950037159 1715950037161 1715950037179
317 1715950037389 1715950037394 1715950037401 1715950037431 1715950037434 1715950037451
318 1715950037655 1715950037661 1715950037667 1715950037684 1715950037687 1715950037703
319 1715950037920 1715950037927 1715950037934 1715950037956 1715950037961 1715950037971
320 1715950038188 1715950038195 1715950038202 1715950038224 1715950038230 1715950038243
321 1715950038456 1715950038461 1715950038468 1715950038493 1715950038500 1715950038518
322 1715950038721 1715950038728 1715950038735 1715950038763 1715950038773 1715950038781
323 1715950038988 1715950038995 1715950039003 1715950039022 1715950039024 1715950039039
324 1715950039256 1715950039262 1715950039268 1715950039289 1715950039293 1715950039300
325 1715950039522 1715950039527 1715950039534 1715950039553 1715950039563 1715950039576
326 1715950039787 1715950039794 1715950039801 1715950039820 1715950039822 1715950039831
327 1715950040054 1715950040060 1715950040067 1715950040087 1715950040095 1715950040102
328 1715950040320 1715950040326 1715950040333 1715950040359 1715950040366 1715950040381
329 1715950040586 1715950040592 1715950040599 1715950040621 1715950040623 1715950040633
330 1715950040852 1715950040857 1715950040863 1715950040890 1715950040894 1715950040901
331 1715950041116 1715950041122 1715950041129 1715950041149 1715950041151 1715950041159
332 1715950041382 1715950041387 1715950041394 1715950041414 1715950041422 1715950041437
333 1715950041648 1715950041649 1715950041652 1715950041664 1715950041668 1715950041680
334 1715950041903 1715950041908 1715950041916 1715950041939 1715950041941 1715950041952
335 1715950042169 1715950042175 1715950042187 1715950042206 1715950042213 1715950042226
336 1715950042441 1715950042447 1715950042454 1715950042478 1715950042482 1715950042496
337 1715950042707 1715950042713 1715950042720 1715950042743 1715950042752 1715950042763
338 1715950042973 1715950042980 1715950042987 1715950043011 1715950043012 1715950043027
339 1715950043240 1715950043247 1715950043255 1715950043272 1715950043285 1715950043294
340 1715950043509 1715950043514 1715950043521 1715950043545 1715950043557 1715950043567
341 1715950043774 1715950043780 1715950043786 1715950043810 1715950043812 1715950043830
342 1715950044039 1715950044045 1715950044052 1715950044077 1715950044082 1715950044087
343 1715950044305 1715950044315 1715950044322 1715950044346 1715950044350 1715950044355
344 1715950044575 1715950044581 1715950044588 1715950044605 1715950044607 1715950044619
345 1715950044842 1715950044848 1715950044855 1715950044873 1715950044880 1715950044893
346 1715950045109 1715950045115 1715950045122 1715950045139 1715950045153 1715950045166
347 1715950045376 1715950045378 1715950045381 1715950045395 1715950045396 1715950045407
348 1715950045632 1715950045638 1715950045645 1715950045673 1715950045682 1715950045692
349 1715950045899 1715950045904 1715950045911 1715950045933 1715950045935 1715950045942
350 1715950046165 1715950046171 1715950046177 1715950046198 1715950046209 1715950046225
351 1715950046431 1715950046436 1715950046443 1715950046469 1715950046478 1715950046484
352 1715950046696 1715950046702 1715950046709 1715950046726 1715950046728 1715950046737
353 1715950046963 1715950046968 1715950046974 1715950047001 1715950047003 1715950047012
354 1715950047228 1715950047234 1715950047242 1715950047266 1715950047275 1715950047285
355 1715950047495 1715950047501 1715950047507 1715950047531 1715950047543 1715950047555
356 1715950047760 1715950047766 1715950047777 1715950047798 1715950047800 1715950047817
357 1715950048030 1715950048036 1715950048043 1715950048070 1715950048072 1715950048086
358 1715950048296 1715950048304 1715950048314 1715950048337 1715950048342 1715950048356
359 1715950048568 1715950048574 1715950048581 1715950048599 1715950048602 1715950048610
360 1715950048834 1715950048841 1715950048849 1715950048865 1715950048874 1715950048884
361 1715950049102 1715950049108 1715950049116 1715950049132 1715950049134 1715950049146
362 1715950049369 1715950049375 1715950049383 1715950049403 1715950049407 1715950049424
363 1715950049636 1715950049642 1715950049649 1715950049669 1715950049678 1715950049683
364 1715950049902 1715950049908 1715950049916 1715950049932 1715950049934 1715950049942
365 1715950050169 1715950050172 1715950050175 1715950050181 1715950050184 1715950050191
366 1715950050426 1715950050432 1715950050440 1715950050464 1715950050473 1715950050487
