RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
118 1715951011532 1715951011539 1715951011552 1715951011573 1715951011578 1715951011583
119 1715951011933 1715951011939 1715951011951 1715951011970 1715951011974 1715951011977
120 1715951012327 1715951012334 1715951012347 1715951012365 1715951012368 1715951012372
121 1715951012723 1715951012730 1715951012743 1715951012763 1715951012766 1715951012770
122 1715951013119 1715951013126 1715951013138 1715951013152 1715951013153 1715951013154
123 1715951013505 1715951013512 1715951013525 1715951013550 1715951013555 1715951013560
124 1715951013908 1715951013915 1715951013927 1715951013941 1715951013942 1715951013944
125 1715951014294 1715951014300 1715951014306 1715951014325 1715951014329 1715951014335
126 1715951014682 1715951014689 1715951014697 1715951014707 1715951014710 1715951014712
127 1715951015061 1715951015068 1715951015074 1715951015085 1715951015087 1715951015089
128 1715951015440 1715951015446 1715951015452 1715951015471 1715951015475 1715951015479
129 1715951015827 1715951015834 1715951015841 1715951015863 1715951015865 1715951015869
130 1715951016220 1715951016224 1715951016228 1715951016237 1715951016238 1715951016240
131 1715951016590 1715951016596 1715951016607 1715951016619 1715951016622 1715951016624
132 1715951016974 1715951016980 1715951016991 1715951017009 1715951017011 1715951017016
133 1715951017366 1715951017373 1715951017386 1715951017405 1715951017408 1715951017412
134 1715951017762 1715951017769 1715951017782 1715951017807 1715951017810 1715951017813
135 1715951018164 1715951018170 1715951018182 1715951018201 1715951018204 1715951018207
136 1715951018557 1715951018563 1715951018576 1715951018594 1715951018597 1715951018600
137 1715951018950 1715951018956 1715951018959 1715951018968 1715951018969 1715951018971
138 1715951019323 1715951019329 1715951019343 1715951019365 1715951019368 1715951019373
139 1715951019723 1715951019726 1715951019737 1715951019749 1715951019751 1715951019754
140 1715951020104 1715951020111 1715951020124 1715951020141 1715951020143 1715951020147
141 1715951020496 1715951020502 1715951020512 1715951020527 1715951020530 1715951020534
142 1715951020884 1715951020891 1715951020905 1715951020926 1715951020930 1715951020934
143 1715951021284 1715951021287 1715951021298 1715951021314 1715951021317 1715951021320
144 1715951021670 1715951021677 1715951021690 1715951021709 1715951021713 1715951021717
145 1715951022066 1715951022071 1715951022082 1715951022097 1715951022100 1715951022105
