RequestId SentTime ProducerRecievedTime ProducerUpdateTime EnteredKafkaTime ExitedKafkaTime ConsumerUpdateTime
2 1715951679635 1715951679646 1715951679666 1715951679778 1715951679863 1715951679953
3 1715951680171 1715951680178 1715951680197 1715951680221 1715951680306 1715951680366
4 1715951680701 1715951680708 1715951680729 1715951680761 1715951680860 1715951680887
5 1715951681234 1715951681241 1715951681264 1715951681312 1715951681315 1715951681416
6 1715951681768 1715951681776 1715951681794 1715951681871 1715951681875 1715951681946
7 1715951682299 1715951682306 1715951682326 1715951682434 1715951682439 1715951682465
8 1715951682833 1715951682841 1715951682860 1715951682886 1715951682890 1715951682985
9 1715951683365 1715951683372 1715951683392 1715951683424 1715951683446 1715951683508
10 1715951683897 1715951683904 1715951683925 1715951683979 1715951684002 1715951684028
11 1715951684429 1715951684437 1715951684458 1715951684540 1715951684557 1715951684652
12 1715951684962 1715951684970 1715951684990 1715951685097 1715951685115 1715951685171
13 1715951685495 1715951685502 1715951685522 1715951685664 1715951685675 1715951685690
14 1715951686026 1715951686029 1715951686040 1715951686098 1715951686120 1715951686204
15 1715951686542 1715951686549 1715951686573 1715951686654 1715951686678 1715951686722
16 1715951687078 1715951687086 1715951687106 1715951687183 1715951687238 1715951687342
17 1715951687609 1715951687616 1715951687636 1715951687706 1715951687790 1715951687863
18 1715951688140 1715951688144 1715951688156 1715951688254 1715951688349 1715951688381
19 1715951688657 1715951688664 1715951688685 1715951688820 1715951688905 1715951689000
20 1715951689190 1715951689197 1715951689217 1715951689288 1715951689345 1715951689418
21 1715951689721 1715951689724 1715951689730 1715951689839 1715951689897 1715951689934
22 1715951690233 1715951690240 1715951690260 1715951690296 1715951690338 1715951690345
23 1715951690764 1715951690772 1715951690782 1715951690849 1715951690898 1715951690960
24 1715951691287 1715951691294 1715951691313 1715951691399 1715951691458 1715951691474
25 1715951691817 1715951691824 1715951691844 1715951691952 1715951692010 1715951692090
26 1715951692348 1715951692353 1715951692367 1715951692395 1715951692453 1715951692507
27 1715951692871 1715951692878 1715951692891 1715951692941 1715951693008 1715951693020
28 1715951693396 1715951693399 1715951693411 1715951693490 1715951693562 1715951693636
29 1715951693914 1715951693921 1715951693939 1715951694024 1715951694119 1715951694150
30 1715951694444 1715951694453 1715951694472 1715951694573 1715951694671 1715951694775
31 1715951694974 1715951694983 1715951694994 1715951695109 1715951695117 1715951695193
32 1715951695499 1715951695501 1715951695505 1715951695529 1715951695554 1715951695605
33 1715951696008 1715951696010 1715951696019 1715951696051 1715951696105 1715951696115
34 1715951696521 1715951696525 1715951696543 1715951696588 1715951696655 1715951696728
35 1715951697048 1715951697054 1715951697073 1715951697129 1715951697208 1715951697246
36 1715951697576 1715951697585 1715951697595 1715951697669 1715951697768 1715951697864
37 1715951698100 1715951698106 1715951698123 1715951698212 1715951698217 1715951698275
38 1715951698627 1715951698633 1715951698646 1715951698761 1715951698780 1715951698798
39 1715951699148 1715951699155 1715951699172 1715951699210 1715951699233 1715951699311
40 1715951699676 1715951699682 1715951699698 1715951699757 1715951699787 1715951699825
41 1715951700202 1715951700207 1715951700220 1715951700298 1715951700339 1715951700443
42 1715951700724 1715951700730 1715951700748 1715951700842 1715951700891 1715951700968
43 1715951701253 1715951701260 1715951701278 1715951701381 1715951701449 1715951701487
44 1715951701781 1715951701788 1715951701801 1715951701826 1715951701895 1715951701909
45 1715951702306 1715951702312 1715951702329 1715951702369 1715951702455 1715951702532
46 1715951702833 1715951702839 1715951702857 1715951702910 1715951703013 1715951703048
47 1715951703361 1715951703367 1715951703384 1715951703449 1715951703456 1715951703565
48 1715951703888 1715951703894 1715951703911 1715951703992 1715951704016 1715951704089
49 1715951704415 1715951704421 1715951704438 1715951704533 1715951704571 1715951704602
50 1715951704942 1715951704948 1715951704957 1715951705076 1715951705126 1715951705220
51 1715951705461 1715951705468 1715951705485 1715951705522 1715951705574 1715951705637
52 1715951705989 1715951705995 1715951706007 1715951706062 1715951706132 1715951706155
53 1715951706510 1715951706516 1715951706532 1715951706600 1715951706689 1715951706776
54 1715951707036 1715951707041 1715951707054 1715951707130 1715951707136 1715951707189
55 1715951707557 1715951707564 1715951707582 1715951707651 1715951707693 1715951707705
